"","posterior.20","posterior.21","posterior.22","posterior.24","posterior.25","posterior.27","posterior.28","posterior.29","posterior.34","posterior.36","posterior.37","posterior.38","posterior.430","posterior.441","posterior.464","posterior.465","posterior.488","posterior.489","posterior.494","posterior.50","posterior.51","posterior.52","posterior.54","posterior.56","posterior.57","posterior.58","posterior.59","posterior.601","posterior.602","posterior.606","posterior.607","posterior.608","posterior.611","posterior.612","posterior.613","posterior.615","posterior.616","posterior.617","posterior.618","posterior.619","posterior.622","posterior.625","posterior.629","posterior.677","posterior.684","posterior.699","posterior.71","posterior.75","posterior.81","posterior.82","posterior.83","posterior.86","posterior.87"
"723",1.9112041235663e-11,6.68572378293516e-07,3.69878933843844e-10,1.0594326631282e-14,3.07714763155015e-09,5.65907926357789e-09,1.31621081004368e-09,0.000136482325309712,6.61125276936231e-21,8.79548940324269e-05,0.00204155925722249,0.997733321917154,2.89977388657221e-63,3.02557491582221e-49,6.0549662432349e-61,9.07112468735769e-66,2.06888857339126e-93,3.8455770130747e-111,4.55835913847284e-82,2.41568495315211e-12,5.93000838201163e-12,3.85535990693588e-19,6.43217992315977e-29,9.33348520981844e-42,2.5780706836309e-09,4.97046196278596e-12,1.07715979454258e-12,5.15616871969893e-86,1.98311057990539e-82,5.75579205204726e-81,3.75070733349242e-78,6.0742042842306e-81,7.08967068467132e-82,9.23632675166882e-89,1.80737824176904e-84,5.23513599785322e-91,8.28367767270308e-90,1.0901600713313e-75,8.89384674132569e-73,9.41784412101945e-77,2.09798591895741e-74,1.17031946140989e-84,1.31846407267595e-29,2.91920671935384e-70,2.28791453005921e-84,1.89240151573512e-77,1.5618241861398e-162,2.34874901234919e-133,7.92188601828734e-177,1.64051196000904e-237,0,9.5683777758748e-109,8.4372015936227e-176
"724",6.40575105843774e-13,6.12749063787524e-09,9.62835458961267e-12,1.66629044686391e-15,5.47368876202741e-10,2.05497197938957e-09,1.39942543448382e-09,1.35172630375238e-06,2.78822060251992e-14,9.01735426211218e-05,9.94395514694954e-06,0.999898520592152,2.94311885911105e-53,5.36124115968907e-40,2.99850560011578e-49,6.40670170594293e-54,2.32905271728426e-81,3.1414847815293e-113,1.11065231991388e-72,4.58627770295192e-14,1.23760794081453e-13,1.70952793622424e-19,1.28186256332214e-27,2.32967576223652e-42,4.39834059789959e-11,6.02304140792266e-14,7.96151674229689e-15,2.78397782329693e-80,1.03272802759486e-75,3.53003055765253e-74,9.3059247941468e-74,1.65000992948546e-78,4.01339857186029e-75,1.01043717878306e-81,1.55952649831673e-81,9.96227712550674e-84,1.7603982428092e-83,7.4829560388635e-72,2.64528744682157e-68,4.66029023103618e-72,1.35042462199348e-70,5.01794266691553e-77,3.63760782755197e-29,5.11284061516856e-65,1.22174840512411e-78,4.75525515716924e-75,6.3787625998377e-131,1.54544690067299e-111,3.13423635367186e-160,1.27203324179875e-224,0,1.39656353873666e-98,4.48280182884029e-172
"725",1.0235472501967e-11,2.28997024766971e-07,6.50878755485567e-09,1.4615371293748e-13,2.29681954953196e-09,2.29331512273098e-08,7.52853203245793e-10,3.37313954661678e-06,5.46080485395228e-17,2.95192226882854e-05,1.45041969402264e-06,0.999965394506082,5.0474151891747e-66,2.63772924096325e-52,7.40766260811401e-64,2.15321497523354e-69,5.36967716383425e-91,2.07504801618927e-118,7.1754360583839e-79,1.95944899688835e-12,8.3922878711263e-12,3.22127663564149e-16,1.61424783697636e-21,2.68247550666909e-52,1.19625721987168e-09,6.11613641848885e-12,2.45784885319961e-13,2.15856704404892e-70,1.28790672046652e-66,1.15530195778879e-65,6.24263646883292e-63,1.21411932891632e-66,4.48611397318096e-67,1.19018085974773e-72,1.84114006939712e-68,1.17270500585509e-73,1.06607639386287e-73,1.93536020569e-61,9.72004585882854e-59,4.79526684779094e-64,3.38198469796176e-60,7.72675838195727e-69,6.44059088972059e-23,1.71961509057636e-57,1.2686251076943e-68,9.05373557841386e-64,2.2380820362039e-137,1.04537599460705e-105,1.46454438506361e-159,4.83552750152234e-221,0,1.56819102505987e-99,1.23204096370111e-173
"726",3.75742160151935e-14,6.40061230306166e-11,2.7743359585534e-14,5.7938060577083e-16,5.57345000860376e-12,4.23775035369828e-10,3.72304888524372e-11,5.82221521642618e-07,1.86074848065723e-11,0.0323592210084459,7.87523920006513e-10,0.967640195429601,5.01363616645696e-50,4.15958961506627e-38,3.72543659542122e-48,1.41499295245701e-53,2.29032916374608e-81,2.99393747438063e-106,4.11495484602518e-63,1.0271245464675e-14,1.18496889598701e-14,2.05100948943648e-22,2.87431147041658e-29,2.87653895093127e-55,3.62659028222917e-12,2.15635277357375e-16,2.12125250591342e-16,4.37615376962945e-81,3.25461842493601e-77,3.75084273615376e-75,1.40614123801017e-75,4.5511261447626e-79,5.81581781972611e-77,6.33819652644912e-85,6.2473385846837e-84,4.53650762829224e-85,1.67098235017477e-85,9.75471691988813e-73,3.23524894626681e-70,2.27107054908362e-74,2.1163203375884e-72,1.62561514083527e-79,1.17255083101893e-31,5.93032466065737e-65,6.96266680038337e-80,6.84983786645953e-79,4.51790146550685e-142,1.10222429445687e-126,1.02783501048396e-178,5.06798526423403e-232,0,2.75071377254237e-109,2.2622758848668e-178
"727",1.28911952896734e-10,8.00822265585216e-07,3.13649847946093e-09,2.93240244441178e-13,7.15851764763609e-09,4.96277460952662e-08,1.3248799566201e-09,4.44620243697145e-06,3.92331140361488e-14,1.41515432231685e-05,3.47302001764968e-09,0.999980530078732,1.00420309743507e-58,8.0955975988727e-46,8.9086535591513e-56,3.88865603520574e-61,1.32984351237374e-88,7.79184844268477e-117,2.78024748945782e-74,1.51386327560691e-12,8.33542747576168e-12,7.03867400129783e-15,4.57842675317329e-22,6.4449126792812e-39,6.33889583438327e-09,1.52015263894865e-10,2.66791815471078e-12,2.69556402055815e-72,9.18256602054778e-68,9.71325158207972e-67,2.94907946068754e-65,1.78691079679521e-68,9.12821581830097e-68,8.8276898460477e-75,1.29426290214687e-71,8.35120791232179e-76,2.00271102994169e-75,4.9060715715748e-64,3.17740162328454e-60,3.79795572411552e-65,1.55441646013818e-62,2.14013458661128e-69,3.72894386930248e-23,5.21140374225483e-58,6.58259284454845e-70,6.72665984385458e-67,7.1598133361078e-138,7.61767236016267e-103,4.51728109850774e-162,9.52658724259292e-225,0,3.58023561629537e-99,5.11584324858838e-164
"728",2.94927318772524e-07,2.47724615400666e-07,3.72349033916174e-08,4.93129229452669e-10,4.93636069059886e-06,2.12861476786569e-06,8.94349121864502e-07,0.0049468032251224,2.99180344531024e-15,0.00823871463678059,1.5311939185158e-09,0.98680594062272,1.46128813046084e-53,8.05647860039447e-40,4.39798520396356e-53,7.98595475078472e-57,1.38170847328558e-80,1.69027477195633e-104,1.87349606334117e-62,4.10877903794995e-13,6.01812957693771e-14,4.98313983568668e-19,1.2628112994226e-27,1.14203596101369e-44,2.77770895612853e-10,1.27143168904643e-12,1.19731215034085e-13,5.85942511799998e-85,1.47780313314742e-80,6.56537049564022e-80,1.79895838878198e-77,7.22636534948595e-81,9.28520060241743e-82,4.26355264053549e-89,1.25430783297146e-83,2.75807519333735e-90,1.17551744324585e-88,5.73915821020908e-75,1.08114195935144e-72,6.75383609103629e-77,3.51811411671874e-73,4.61794932963129e-83,4.52875010158002e-30,5.40293796207781e-69,4.46804801556643e-83,1.16224623936508e-76,3.80647469625406e-142,2.69422645817879e-126,2.09845713336198e-155,6.65701937357035e-193,0,1.27256126131083e-90,4.28023741069947e-158
"729",1.15972376152344e-11,1.07407531943665e-05,1.19853580266721e-10,1.11583263256385e-15,1.35364682652778e-09,1.35100388386117e-08,1.10242616060607e-10,1.38508016888973e-05,1.1555099226837e-16,0.0356547423708356,0.00143960646807968,0.962879713237739,2.95583023645271e-68,3.11898356185828e-54,2.38377563122717e-65,1.79302251895932e-70,5.90465771476266e-104,3.94047827996737e-117,2.51240318791887e-85,4.07059492642003e-08,2.40180432235284e-08,1.22440769015579e-14,7.64247437788559e-25,5.22830916348288e-44,1.26356106148024e-06,1.98287161695969e-09,9.95143990367333e-10,1.99284505914896e-78,8.74913699779683e-74,2.11991540719012e-72,1.83167365472559e-72,7.22035416031387e-76,1.54728769949155e-71,1.15112589474641e-81,7.9046544079206e-79,8.23272890369851e-83,4.30523748261343e-82,1.92461403693242e-69,1.19365844757724e-67,4.17277712747373e-71,1.34984437144647e-68,2.14755905235983e-76,3.07724194198219e-26,2.88256569775857e-62,9.84414973019254e-78,6.32259200389403e-75,1.45320606145547e-130,7.70941823351038e-107,1.94255968469283e-160,1.36641230160085e-212,0,4.52857445218124e-101,2.8421449289571e-170
"730",8.30510650566973e-09,1.39452309182783e-05,3.35319892424742e-09,7.23567667218619e-13,1.00605769576062e-07,7.53938827554137e-07,1.82710708673114e-09,0.000139201387881947,2.28905920892101e-08,0.047706226082693,1.16992545621993e-07,0.95213802413963,8.6897449116887e-54,1.40004130600166e-41,5.99883649036506e-53,8.91895329952655e-57,2.84352795411251e-80,5.89095097281634e-107,5.57976364361778e-67,4.59015967444157e-09,7.33284849877987e-09,8.13402506114429e-16,7.96636296644053e-26,8.05346176642325e-40,1.58273320662097e-06,5.0516398061329e-10,8.36259440226402e-11,2.41824699733809e-84,6.74741659503378e-79,5.16657144412542e-79,2.34311607375694e-75,5.25005848055152e-79,4.54088830567985e-78,2.12125210647035e-87,2.16688828495595e-82,1.22162402049572e-89,5.97467658539619e-88,1.63616050470146e-74,5.15650115340042e-71,5.42895896494975e-76,1.01259962536215e-72,1.39286886383016e-81,4.29956665673663e-28,2.10561209062391e-67,1.24732122757781e-82,8.94271932841112e-75,9.03414218382695e-146,2.59232628178935e-118,6.17647073478524e-166,1.22456211028572e-219,0,1.14630943969992e-104,1.12059571126946e-169
"731",2.46340162610784e-07,0.0237316059236017,0.000345393267954005,1.89182112245164e-11,5.86550998154521e-06,1.50670656446471e-06,7.33875175052345e-09,0.000293574074701815,1.62330965015473e-14,8.89633871158987e-05,1.59940710436185e-06,0.972771066279389,2.200814811834e-60,5.45457152645753e-47,3.15867530165118e-56,1.99210827488471e-61,1.57975485065781e-90,7.07064037800406e-119,2.68816371605683e-78,3.23362275174358e-05,2.99699097800527e-05,9.6331964551423e-07,3.16558342219272e-10,6.04966040232148e-36,0.00216916478251674,0.000483561315389664,4.41758400683046e-05,1.92535035717509e-53,1.59747858796641e-49,1.38299227658062e-49,1.8294620381542e-46,2.5068498196772e-49,1.21646596196083e-49,8.60896599968939e-56,8.00852288776964e-52,1.02303489043055e-57,3.02203618233439e-56,3.3747824308732e-45,5.14822377495643e-43,1.40683645111773e-46,1.25386434055152e-43,4.03480624584534e-51,3.42624360601673e-11,1.63977170767168e-41,6.84081571405485e-52,4.20088621782638e-48,3.2064273438859e-131,2.52167538305763e-108,2.72880375942485e-144,4.22532160558115e-196,0,2.58829585413777e-84,1.08132571753069e-149
"732",3.29111421290198e-10,7.65539567203732e-07,9.09589736113884e-09,2.02152433156472e-13,2.25258526439204e-08,7.16509411840127e-08,2.43984371797721e-09,3.11253499884717e-05,1.34329723756729e-18,7.10654245901419e-05,1.97034861646846e-08,0.999896916021452,2.09878140208768e-65,1.29815615192274e-51,1.48428614430736e-63,1.37551150446933e-68,1.74219323385426e-90,1.6044181806766e-124,1.44309253977632e-80,2.02343183881387e-12,6.32030147776031e-12,2.70223697294369e-17,2.88012891650204e-23,2.72614549307897e-44,1.88264858057021e-09,2.725121776645e-11,8.24391670140822e-13,5.21720218939315e-76,3.86475221572787e-72,4.02925784064098e-71,1.54139817647416e-67,1.11771990376846e-70,1.33062210199393e-72,1.11489645664297e-78,1.03848892423739e-73,7.07420122573463e-80,3.75310576342115e-79,9.3785460657366e-66,3.14484767410377e-62,5.51888056270845e-68,2.69584523211008e-64,6.08354825308634e-74,1.65054056753978e-24,9.59379259255677e-62,2.40110908766965e-73,9.03279313958198e-66,2.75983283215751e-149,7.56394890060036e-126,7.2688978584363e-176,5.5692813415412e-232,0,4.15531734849451e-107,3.69011356446344e-174
"733",2.40896847904254e-10,9.87531870095025e-06,8.35193581759896e-09,1.78551274049187e-13,1.09092776164551e-07,7.51502701036236e-09,1.04648515365302e-09,2.66445941133843e-05,1.44598268783402e-22,2.76873319235604e-06,2.01213152443033e-07,0.999958823985531,1.65514308674057e-74,4.14210897210104e-60,1.48083098551976e-71,1.86271334223349e-77,5.819922612099e-110,2.77515356412939e-130,1.1529969989989e-86,2.25358659882032e-08,4.77372489180511e-08,1.35871738433045e-12,2.39367111742929e-20,1.7104563256658e-35,1.36618364015195e-06,1.15496306120112e-07,7.9535906986208e-09,1.40957635881098e-70,2.59188114419059e-66,3.72454817557395e-64,1.55017040352919e-64,3.13785071934623e-67,8.81889395477157e-66,1.85542017700117e-73,1.4218613100294e-71,2.93537999157768e-74,2.70625084588641e-73,2.57897782885983e-61,1.44479807628124e-59,2.94345661352586e-62,1.25106908215242e-59,3.3597025474942e-67,3.03641354371739e-21,1.06629748515769e-55,9.3224248456961e-69,8.48736164578243e-67,4.86081826194184e-132,1.3594948251149e-119,3.53682234509852e-162,5.40771283938411e-219,0,4.11263934742723e-96,2.55455501703213e-156
"734",1.36507931517984e-11,1.25018849027484e-06,1.01229105630287e-10,3.86518689876826e-13,4.03464357809166e-09,8.56143285745924e-08,1.73762297633371e-08,2.48339665048066e-05,3.08707720799282e-12,0.0034899258890206,5.16138842836912e-07,0.996483365631422,1.05349270981993e-67,3.50159635215089e-55,1.61734683423516e-66,1.22470028488269e-72,3.95348541680937e-101,1.37055018292708e-119,2.01697488410394e-77,1.04437025975732e-11,8.86683446367174e-12,2.47610452049697e-16,8.01631619622535e-20,2.36443840844989e-43,1.0111147876522e-09,1.12974918658427e-11,4.40888468802075e-13,4.3171170221816e-65,2.26799081557815e-61,3.56983765008871e-59,4.27623010950143e-60,2.92608073899967e-63,4.26271986897478e-60,2.47129747579616e-68,3.42515367498726e-68,3.93627879887343e-68,4.55703935660523e-68,9.4876704582839e-58,7.29461664113537e-55,3.89568480831564e-59,7.601165863306e-57,1.97936152141194e-63,5.03628778646017e-22,3.55953776227393e-49,1.02297888855162e-63,9.33636495951062e-64,1.25162941842811e-126,6.04264635753457e-116,4.2712705314916e-175,9.50051678854336e-219,0,1.43223564322118e-106,1.69737060995854e-165
"735",8.37960482399689e-12,2.87017683219296e-08,2.67852649017655e-11,1.65452084739984e-13,5.8712472823525e-10,2.26610925980573e-08,7.15082602790159e-09,0.000173000599273122,5.17759460382724e-13,3.08787440284413e-05,2.499568935231e-06,0.999793561928162,1.67259639163812e-57,9.90748140100497e-46,1.940134243253e-58,7.56092603845576e-64,4.14902838979154e-80,3.30156563327541e-102,5.0145472978813e-67,5.49849728388781e-14,2.29633405489727e-13,5.07655609378844e-22,1.25879694499411e-27,3.81212958686307e-54,2.26549340914383e-11,2.03156011937e-15,2.3200691317192e-16,2.21637456929929e-81,1.11340277495277e-78,6.10879958481664e-77,9.30051418887414e-74,2.87533269239292e-77,1.34457633614758e-78,6.3601730857292e-85,1.05633803620332e-80,1.01096006050847e-85,1.64031617132702e-85,3.16660156481399e-72,2.89527214032224e-69,1.12514377156931e-74,1.02937645473441e-70,1.41951579370468e-81,2.09826960511126e-30,1.49383303873705e-65,5.10211612374263e-80,1.53510629918607e-73,2.02792448898911e-161,5.15019625768869e-144,1.62024703616513e-181,2.75253064320615e-232,0,1.72296175298291e-113,3.58373263844085e-185
"736",6.41170798973756e-08,4.51377034906176e-06,6.24968523868856e-08,4.33819523667557e-10,9.7957707086702e-07,1.20663234384292e-05,3.82628234459102e-07,0.00103256847310646,4.62619175665765e-11,0.103849822289484,3.04305807991365e-05,0.895069108466624,5.23897442946631e-57,2.98860779847835e-43,9.95358785860025e-55,1.05798511323451e-58,1.89868444258247e-91,4.33989985230303e-106,4.26866404558364e-72,7.0775889454813e-12,3.61979635164924e-12,7.9241667402936e-18,5.71977466129578e-25,5.13444071280927e-56,7.83490093213169e-10,2.35132050778199e-12,3.4093392741226e-13,7.91611919422087e-81,3.22654355425771e-76,8.23450877508839e-77,5.2007290231318e-71,2.06910044052717e-74,1.47301460449237e-76,1.8999122887859e-84,7.15324857869692e-77,6.40769068043863e-86,8.5662870276125e-85,1.54846575864905e-70,8.14220586362391e-68,4.63930422328728e-73,4.62776990966972e-69,1.30136636885836e-79,6.3135379805034e-27,1.35434977283575e-65,1.75511573745904e-79,3.63591028353532e-71,6.90752784968795e-149,1.34477602484307e-111,8.60201004396596e-160,8.46689519522826e-218,0,8.0634020930153e-100,1.03664285405521e-163
"737",1.49375153483269e-12,7.04278592540607e-09,2.66236940566961e-12,2.60057160346465e-15,5.62615089355389e-11,1.1974182805618e-08,1.18746944447304e-09,5.62722367137393e-07,1.01109476108482e-12,0.00273436800395512,2.27323339289121e-08,0.997265026275045,4.75712951597526e-67,9.7538792929827e-53,1.25348068108257e-62,8.77256306444048e-69,7.13154495235582e-97,4.23007243607584e-128,2.59437101763396e-85,2.24535488432559e-15,7.51660174358935e-15,1.02892270664484e-21,7.33918211268409e-28,3.1560498903352e-54,4.19313339882792e-13,5.64059070669623e-16,1.99386921317701e-17,2.01556676436371e-82,1.43899542898213e-77,5.65499125211254e-76,2.60199651671496e-73,1.06274303096804e-77,2.16074600829217e-76,3.06525943347468e-84,1.31307171968062e-79,3.18556804104064e-85,2.86352834152166e-85,1.13503164874671e-72,1.19793878515989e-68,7.68604366424079e-75,1.28194464010455e-71,3.01731135390731e-80,1.51094133278735e-30,1.89011885792928e-66,5.37654158223874e-80,6.24053486538709e-74,8.05183857137764e-146,2.61069246009212e-113,5.35437932382511e-157,3.08685472403819e-209,0,3.25507915186088e-94,1.74764535047746e-167
"738",3.10258259053175e-10,9.3543603562271e-06,2.50958272451778e-09,3.09885492091376e-12,9.98079396404242e-08,6.67232560258258e-06,3.86034306038514e-06,5.6233054469337e-05,7.43015116783955e-10,0.181788403963876,0.000237713589184997,0.817897658978806,2.59774251663104e-64,1.45093674778916e-48,7.58879014010263e-59,2.53531026966218e-64,2.16922294592334e-86,1.04747411630342e-121,4.30226907441379e-89,8.96746513316168e-14,1.2133884078953e-13,7.86073430282468e-19,6.30312195174155e-24,9.16273060970387e-47,1.03755952161203e-11,1.57489021988703e-13,6.0710157838287e-15,6.27999873905322e-71,2.13309066677545e-67,3.95758388120079e-64,9.19411363706253e-67,6.28318450434423e-72,2.14156002645573e-64,7.28421929597339e-72,1.85580490422714e-75,1.668416668544e-73,8.94998618612749e-74,4.15099760895536e-64,9.69133438399907e-61,2.06342298412434e-64,4.85173128294213e-64,2.01471052448646e-69,1.73864309880489e-26,2.94808126613576e-54,1.30831421014715e-70,6.35158842451896e-71,7.91737412469123e-120,1.68484172545704e-104,1.3491484694312e-154,6.47355850183126e-214,0,9.44750686597991e-93,1.4827032510572e-163
"739",1.47610588691554e-05,0.000934762075603343,1.61228824881197e-05,7.9910369788502e-07,0.000914535368621312,0.0154844425297233,0.000345899664525418,0.00826460043654544,3.34456517359547e-11,0.0365424459781709,4.61788304691971e-05,0.93743543727724,2.52352533586012e-65,2.51684141896784e-49,5.79068225626335e-61,8.32608629472991e-65,8.1797378277897e-94,5.59060753243016e-123,6.46705397160052e-84,3.48018077212971e-11,3.34314357245895e-11,4.23799902064251e-14,5.93655696017459e-22,3.48798103848764e-42,1.30474365704089e-08,1.62563872238614e-09,1.92494113298156e-11,8.3961054102546e-71,1.84469079912069e-66,1.61817117689161e-65,9.11567581003837e-66,9.12373313824521e-70,9.44045785735255e-66,6.94324192163163e-73,3.1681515170238e-73,8.54552299499928e-75,2.6016646614298e-74,2.53027955865365e-63,1.39423396659729e-60,1.08737052950399e-64,2.16916321300219e-62,2.17612130907161e-68,1.1047380148035e-22,7.17527019587569e-56,1.95905031464601e-70,4.67445932755939e-69,5.1011124486251e-127,3.3897562279237e-99,7.18600788746163e-156,9.69680426185896e-225,0,9.22789628527692e-102,7.04539289513742e-166
"740",3.90608876960514e-09,6.0611378946318e-06,3.1642029825652e-07,9.77485936272517e-11,1.77417698540561e-06,2.19674138200447e-06,8.28127206013756e-07,0.000669063374665306,1.03269726445269e-17,2.46417151977755e-05,8.46834584152768e-07,0.999294266748752,2.56182540943989e-67,6.58636287452088e-53,1.14340304757256e-65,1.62432122236363e-71,8.60072838090634e-90,4.63856453884152e-120,4.15817281590133e-82,1.14488398818242e-11,2.13859032399921e-11,1.41609653486173e-17,7.44136297672282e-22,3.75939015226405e-53,6.76773142482305e-10,8.74001430871289e-12,8.48917775639884e-13,8.01312590213582e-73,4.8089591853169e-70,8.25341169038104e-68,2.93436381468129e-65,1.84058011079754e-69,2.89825120496794e-70,1.07242493845745e-75,1.037566398681e-72,2.52913739915621e-76,6.22134594006039e-76,1.7215761512765e-63,5.2361209702554e-61,2.0085160210293e-65,6.02789446706835e-62,1.17892483231132e-71,4.502868245386e-24,7.28476543806397e-58,1.49625883878574e-71,1.25941208062943e-65,3.39919610700515e-137,1.484375795383e-124,3.02517234103586e-180,4.26403901109871e-235,0,2.65481737199663e-106,1.71701739702187e-177
"741",3.06802387311357e-05,5.83991648589721e-05,4.72736347591552e-08,6.89626362334401e-07,0.000444683544310812,0.0735703712834203,0.0040678365554064,0.0680102035434393,6.07438473872405e-06,0.0535515333659249,4.27040522174369e-07,0.800259053954982,1.6659474959594e-61,3.59133212094778e-46,2.84990915529413e-57,1.61250167312682e-61,3.18924599741927e-92,5.45430941996924e-120,8.10480316676966e-85,1.10828922893647e-12,6.36592877705183e-13,4.19152273144427e-22,2.48544219083386e-30,2.52145802076497e-52,2.191381989485e-11,7.04045814263608e-15,1.70781787285123e-15,4.84775657945763e-90,1.43437117131902e-85,3.62399974283371e-84,2.20217409213123e-80,2.96710394837192e-85,5.11507737779678e-84,5.23512221470811e-93,1.13215028248017e-88,3.46612225402524e-95,4.33741655426683e-94,2.60782968805432e-80,1.29586605385504e-76,4.60530408362118e-82,1.65867431261101e-78,1.90668663934208e-88,9.42950529991558e-33,2.15860218421695e-71,1.61804810629564e-89,8.16281484275474e-80,1.47281657378305e-161,9.93293382509412e-140,8.5875042174271e-187,1.53127308375501e-240,0,1.71602363066657e-116,1.28738138556925e-182
"742",5.28064494077346e-12,1.62225263043128e-09,6.59856986563717e-13,2.60983148308316e-13,2.58235525379657e-09,8.46877107276007e-09,1.95368447337445e-08,9.21556941675155e-06,1.42028100674645e-16,2.56276516841491e-07,1.41017983547635e-09,0.999990494525469,1.52346674303038e-70,1.1455650196796e-57,5.03619621325274e-70,4.93761473937295e-76,1.36461954129571e-101,2.30382414261128e-128,7.66041150383037e-77,4.19655526380254e-14,2.89252187159787e-13,3.74679790357868e-22,1.77210097958142e-27,1.94380411266163e-51,1.65869760980347e-12,1.90775267009141e-15,4.86744173505038e-17,2.38512661660037e-81,1.30766080651985e-77,1.02092117359563e-74,1.21961761621103e-73,1.89217309045274e-77,5.77196217828031e-77,9.41243164346468e-85,4.51605820838562e-82,3.92949381944598e-84,1.82139034930929e-84,1.22385028715273e-71,8.80106733085804e-69,8.73134928893333e-74,1.32706944124758e-69,4.81909379255534e-79,2.48614444165335e-30,9.50345637442071e-65,4.4635594472305e-79,7.22031638258232e-74,8.99640197165211e-145,1.3922715662024e-140,8.5851076372541e-185,7.95691158281155e-238,0,1.92731224469837e-114,1.30863403135863e-175
"743",1.75137299047339e-13,3.33017473100767e-07,5.37429368489898e-11,1.11353079223832e-16,6.12432251808016e-11,2.35121326670052e-10,9.32377109104014e-11,5.89653653298332e-06,1.39652724752934e-15,0.000420716165634445,0.000513214268988468,0.999059835884426,8.03628975332053e-51,9.54398863115701e-39,2.22885566889311e-48,1.1637277654188e-53,6.30291482497349e-82,8.53359298839783e-95,8.04706663109164e-73,1.35585151606313e-11,9.73675044869662e-12,1.64791741443303e-17,1.16371481808335e-22,3.2862880921776e-48,3.65281653718655e-09,2.62956565979591e-12,4.68150602298242e-12,3.99386631052603e-70,1.2256847418051e-67,3.13039356434188e-65,6.26977886371379e-65,2.46788893051504e-68,1.58727817579794e-65,1.01015631251571e-73,8.45858266665963e-72,2.25517200948305e-74,2.76892244168932e-74,2.33563540923796e-62,4.20977036399967e-60,5.45544511865473e-63,7.85042590416176e-62,3.44931008073579e-70,2.43692219277525e-24,2.61375217030692e-55,2.20542052124176e-69,7.32728196672481e-67,6.92195011288769e-137,1.32611345033602e-116,5.27193742652136e-175,4.32010050651364e-228,0,3.2162278860507e-104,2.5541203861187e-173
"744",1.25136118483154e-06,0.00288155329482711,4.29718163464651e-06,7.31004666663952e-09,5.95344939977392e-05,0.000706870067139032,8.31387160940076e-06,0.0145620267336926,8.5733742747473e-10,0.221920535887533,5.1630717757666e-05,0.759803417906526,7.94502212377537e-60,6.11730293660405e-45,1.44783271193067e-55,1.9328507218276e-60,8.66973382176645e-92,8.76557947561816e-112,6.51573632836296e-82,5.65546350736259e-08,1.67931534998778e-08,1.57436137995068e-13,1.03730082217354e-19,7.30508446982338e-50,4.80606669611508e-07,3.76655401150768e-09,2.59554476575067e-09,1.04274166641931e-67,3.48005760614704e-64,6.48743487258587e-63,3.95182928605339e-62,6.7960007770816e-66,2.25753140355397e-63,5.89155244159776e-71,1.3798448932864e-69,1.15979306183083e-72,7.36634654812466e-72,6.03574317203116e-60,2.36556786803574e-58,1.38047314203377e-61,4.57067812570932e-59,1.07683840576595e-66,1.80856065169494e-21,3.19832710192471e-52,2.90927655184484e-68,3.9210536909929e-66,3.20952929948853e-134,4.32588121528448e-121,1.45460540229654e-160,1.37066376684744e-219,0,2.1270013142976e-97,1.49804690594915e-164
"745",1.1732569504064e-11,8.76131860429009e-08,1.66776320624616e-12,2.58941117541427e-13,4.53369396171826e-10,2.69241599738777e-07,1.62207035147311e-08,6.41142075827077e-05,4.57214774383238e-09,0.00277546107582084,6.96097592894681e-06,0.997153085139683,1.18083490551235e-60,5.18512312980712e-48,3.51134358668179e-57,2.33253127357987e-64,2.22438655965197e-98,1.44690766529006e-121,2.41794507761942e-73,6.27503332841648e-11,1.05174955251323e-10,1.05053533869997e-19,1.435175834788e-26,3.11125799958272e-58,3.18274916657929e-10,8.21175660156186e-14,3.66926933475032e-14,1.45963090949351e-80,1.3750845573915e-76,3.51406494494012e-75,4.12796782015624e-73,8.26254930893151e-77,1.82517570782966e-76,4.79150073543509e-84,2.68782692137062e-81,3.2092003406761e-84,2.40182993549996e-84,6.00458076723049e-72,1.90178440612275e-69,4.34362748319528e-74,7.05083959642114e-71,1.05693515224086e-78,1.4497935765584e-29,1.54096152052765e-63,7.17204538096766e-80,4.57537690385744e-78,4.38826423257737e-151,9.05676699662832e-132,6.12315991356508e-177,1.85453030101074e-220,0,2.9644475683084e-108,5.65609857840792e-178
"746",1.98576008204801e-11,6.10716585080047e-08,5.76098099734441e-12,8.59609688196986e-15,1.98613810938228e-10,1.92878420418379e-09,2.13711483643701e-10,1.56821056713308e-06,2.7702259574457e-10,0.000379255512510861,1.49946925539451e-12,0.999619111729795,1.0001514821312e-53,6.9185437110515e-42,4.48176971858674e-51,9.3717611087518e-57,2.3894572848352e-85,2.0922689486101e-108,7.94471741552004e-69,1.96007713087406e-12,3.18752766547008e-12,6.91541471239125e-18,1.69611590303521e-23,1.23671160010177e-40,8.24283967836966e-10,6.6578416975372e-13,1.11927539423692e-13,5.44635893133335e-72,4.08001654154191e-68,4.33038545992269e-65,3.57058435832916e-67,1.37180673014565e-70,3.32392383478844e-65,1.07601717860949e-75,5.17812514578404e-75,1.14210364876721e-75,1.72730402647231e-75,8.28021437145121e-65,5.14431795176793e-62,3.69123385909857e-65,5.95513399566016e-64,1.9814137421992e-70,3.22155256142608e-26,1.46029099502185e-55,2.78651611533682e-70,1.36153948267516e-70,9.38082198222184e-138,2.60088533969642e-118,3.30758475038147e-161,1.06342310082614e-206,0,6.85538099555691e-95,1.0297759856433e-159
